"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2021,"Francisco Macedo","PI","Administracao publica direta",2388,NA,1295,52,0,72,NA,NA,NA,0,0,NA,0,112360,NA,NA,NA,195540,NA,230540,0,NA,0
2018,"Lagoinha do Piauí","PI","Administracao publica direta",2796,NA,1686,268,0,NA,NA,NA,NA,0,0,NA,0,96000,NA,NA,NA,32000,NA,147000,0,NA,0
2011,"Boa Hora","PI","Administracao publica direta",2656,NA,1545,160,0,70,NA,NA,NA,0,0,NA,0,52000,NA,NA,NA,35000,NA,63000,NA,NA,NA
2014,"Serrano do Maranhão","MA","Administracao publica direta",7860,NA,4157,100,0,NA,NA,NA,NA,0,0,NA,0,83175,NA,NA,NA,35000,NA,35000,NA,NA,0
2012,"Assunção do Piauí","PI","Administracao publica direta",7503,NA,3417,362.48,312,300,NA,NA,NA,84224,84224,NA,84224,108485.16,NA,NA,NA,84816.32,NA,96046.32,0,NA,0
2019,"Lagoa do Piauí","PI","Administracao publica direta",4064,NA,1759,226,0,100,NA,NA,NA,0,0,NA,0,20768,NA,NA,NA,125000,NA,140178,NA,NA,NA
2013,"Irará","BA","Administracao publica direta",13100,NA,12111,348,0,639,NA,NA,NA,0,0,NA,0,165522,NA,NA,NA,8000,NA,8000,NA,NA,NA
2016,"Jenipapo dos Vieiras","MA","Administracao publica direta",5560,NA,2647,6000,100,500,NA,NA,NA,17000,12000,NA,18000,5000,NA,NA,NA,2000,NA,30000,12000,NA,4000
2019,"Cocal dos Alves","PI","Administracao publica direta",5245,NA,1968,300,0,NA,NA,NA,NA,0,0,NA,0,113670.24,NA,NA,NA,91574.32,NA,91574.32,NA,NA,NA
2022,"Boquira","BA","Autarquia",4173,NA,NA,3086,369.44,3456,NA,NA,NA,708210.96,708210.96,NA,708210.96,2000,60000,NA,110000,25000,NA,294000,NA,NA,NA
2022,"Formosa da Serra Negra","MA","Administracao publica direta",9045,NA,NA,1020,845,10,NA,NA,NA,276701.5,274701.5,NA,274701.5,10000,NA,NA,NA,8387100.46,NA,8387100.46,NA,NA,NA
2022,"Vera Mendes","PI","Administracao publica direta",3080,NA,NA,230,219,54,NA,NA,NA,155000,155000,NA,250000,22000,NA,NA,NA,5500,NA,11000,NA,NA,NA
2021,"Nova Olinda do Maranhão","MA","Administracao publica direta",6891,NA,13160,379,105,166.9,NA,NA,NA,208321,208321,NA,208321,98395.53,NA,NA,NA,50696.9,NA,78196.9,0,NA,0
2020,"Floresta do Piauí","PI","Administracao publica direta",2560,NA,888,2000,0,NA,NA,NA,NA,0,0,NA,0,209760,NA,NA,NA,468000,NA,468000,0,NA,0
2015,"Coivaras","PI","Administracao publica direta",3363,NA,1210,1210,0,120,NA,NA,NA,0,0,NA,0,17500,NA,NA,NA,67000,NA,67000,0,NA,0
2014,"Vila Nova do Piauí","PI","Administracao publica direta",1300,NA,737,50,0,NA,NA,NA,NA,0,0,NA,0,10612.48,NA,NA,NA,45000,NA,45000,0,NA,0
2020,"Pajeú do Piauí","PI","Administracao publica direta",2443,NA,1443,1000,300,96,NA,NA,NA,110000,110000,NA,110000,80000,NA,NA,NA,2400000,NA,2420000,0,NA,0
2022,"Belágua","MA","Administracao publica direta",7600,NA,NA,554.8,0,NA,NA,NA,NA,0,0,NA,0,56400,NA,NA,NA,250000,NA,250000,0,NA,0
2018,"Parnarama","MA","Autarquia",34375,NA,13616,1728,0,NA,NA,NA,NA,0,0,NA,0,540000,70596.2,NA,1459596.2,72596.2,NA,145192.4,0,NA,0
2021,"Vera Mendes","PI","Administracao publica direta",3080,NA,997,221,219,56,NA,NA,NA,150000,150000,NA,241000,20000,NA,NA,NA,5000,NA,10000,0,NA,0
2015,"Belágua","MA","Administracao publica direta",1600,NA,3638,80,60,80,NA,NA,NA,0,0,NA,0,4000,NA,NA,NA,14000,NA,14000,0,NA,0
2015,"Cocal de Telha","PI","Administracao publica direta",4300,NA,2724,322,322,91,NA,NA,NA,115000,115000,NA,90000,45000,NA,NA,NA,80000,NA,90000,0,NA,0
2019,"Bequimão","MA","Administracao publica direta",16880,NA,6910,500,0,456,NA,NA,NA,0,0,NA,0,228000,NA,NA,NA,70000,NA,210000,NA,NA,NA
2020,"Boqueirão do Piauí","PI","Administracao publica direta",6426,NA,2766,920,740,105,NA,NA,NA,91045.51,91045.51,NA,91045.51,1071.7,NA,NA,NA,1452,NA,1452,0,NA,0
2017,"Coivaras","PI","Administracao publica direta",3363,NA,1217,1300,0,125,NA,NA,NA,0,0,NA,0,25000,NA,NA,NA,70000,NA,70000,0,NA,0
2011,"Itacaré","BA","Administracao publica direta",8400,NA,13909,292,0,75,NA,NA,NA,0,0,NA,0,48000,NA,NA,NA,18000,NA,18000,0,NA,0
2011,"São João do Paraíso","MA","Autarquia",10300,NA,5293,550,510,382,NA,NA,NA,218263.56,218263.56,NA,218260.56,50000,5500,NA,10700,5000,NA,6000,5000,NA,NA
2018,"Caraúbas do Piauí","PI","Administracao publica direta",3661,NA,1028,701,102.6,225.44,NA,NA,NA,40240.5,40240.5,NA,40240.5,206000,NA,NA,NA,50640,NA,50640,0,NA,0
2020,"Lagoa do Piauí","PI","Administracao publica direta",4064,NA,1764,230,0,150,NA,NA,NA,0,0,NA,0,33853,NA,NA,NA,135000,NA,153600,NA,NA,NA
2020,"Marajá do Sena","MA","Administracao publica direta",4130,NA,1118,1800,0,750,NA,NA,NA,0,0,NA,0,62400,NA,NA,NA,59500,NA,59500,NA,NA,NA
2016,"Senador Alexandre Costa","MA","Administracao publica direta",6065,NA,6584,216.7,0,65,NA,NA,NA,0,0,NA,0,53300,NA,NA,NA,76000,NA,81900,0,NA,0
2022,"Apicum-Açu","MA","Administracao publica direta",17376,NA,NA,1200,216,NA,NA,NA,NA,64105,64000,NA,75000,67560,NA,NA,NA,724555.92,NA,724555.92,NA,NA,NA
2021,"Marajá do Sena","MA","Administracao publica direta",4130,NA,1116,1980,0,930,NA,NA,NA,0,0,NA,0,75600,NA,NA,NA,6e+05,NA,6e+05,NA,NA,NA
2020,"Queimada Nova","PI","Administracao publica direta",2795,NA,1219,52.66,0,2.51,NA,NA,NA,0,0,NA,0,1220.82,NA,NA,NA,17921.82,NA,20476.82,0,NA,0
2020,"Vera Mendes","PI","Administracao publica direta",3080,NA,996,43,36,50,NA,NA,NA,2e+05,2e+05,NA,241000,3500,NA,NA,NA,5000,NA,10000,0,NA,0
2011,"São João do Soter","MA","Administracao publica direta",13625,NA,6717,1167.84,867.84,690,NA,NA,NA,389280,389280,NA,529560,85000,NA,NA,NA,320000,NA,320000,9e+05,NA,2340000
2022,"Novo Horizonte","BA","Administracao publica direta",8676,NA,NA,693,0,40,NA,NA,NA,0,0,NA,0,37150,NA,NA,NA,375150,NA,899625,0,NA,0
2022,"Jatobá do Piauí","PI","Administracao publica direta",4420,NA,NA,240,30,100,NA,NA,NA,50000,50000,NA,0,3e+05,NA,NA,NA,2e+05,NA,2e+05,0,NA,0
2018,"São João da Varjota","PI","Administracao publica direta",4750,NA,1443,252,0,40,NA,NA,NA,0,0,NA,0,22000,NA,NA,NA,25000,NA,25000,NA,NA,NA
2012,"Itacaré","BA","Administracao publica direta",8400,NA,14167,292,0,75,NA,NA,NA,0,0,NA,0,48000,NA,NA,NA,18000,NA,18000,0,NA,0
2014,"Francisco Macedo","PI","Administracao publica direta",1739,NA,1239,130,0,125,NA,NA,NA,0,0,NA,0,59290,NA,NA,NA,65000,NA,65000,0,NA,0
2011,"Bela Vista do Piauí","PI","Administracao publica direta",2300,NA,1256,115,0,NA,NA,NA,NA,0,0,NA,0,95000,NA,NA,NA,2e+05,NA,2e+05,0,NA,0
2012,"Cocal de Telha","PI","Administracao publica direta",3160,NA,2692,200,180,36.48,NA,NA,NA,1e+05,1e+05,NA,60920,27573,NA,NA,NA,70000,NA,75000,0,NA,0
2022,"Jenipapo dos Vieiras","MA","Administracao publica direta",14000,NA,NA,6000,0,2000,NA,NA,NA,0,0,NA,0,5000,NA,NA,NA,15000,NA,45000,12000,NA,33000
2018,"Cocal de Telha","PI","Administracao publica direta",4300,NA,2877,450,410,180,NA,NA,NA,134600,134600,NA,99000,35000,NA,NA,NA,120000,NA,145000,0,NA,0
2016,"Caraúbas do Piauí","PI","Administracao publica direta",3612,NA,1012,404,330,0,NA,NA,NA,54487.4,53937.4,NA,46237.4,14564,NA,NA,NA,575.3,NA,1841.4,0,NA,0
2016,"Lagoinha do Piauí","PI","Administracao publica direta",2785,NA,1659,200,0,NA,NA,NA,NA,65500,65500,NA,68000,68000,NA,NA,NA,60000,NA,210000,0,NA,0
2017,"Cocal de Telha","PI","Administracao publica direta",4300,NA,2836,450,410,180,NA,NA,NA,134600,134600,NA,99000,35000,NA,NA,NA,120000,NA,145000,0,NA,0
2019,"Lagoinha do Piauí","PI","Administracao publica direta",2845,NA,1695,350,0,2100,NA,NA,NA,0,0,NA,0,35928,NA,NA,NA,21480.45,NA,443604.82,0,NA,0
2021,"Queimada Nova","PI","Administracao publica direta",2857,NA,1222,109.5,0,45.25,NA,NA,NA,0,0,NA,0,7324.92,NA,NA,NA,20610.09,NA,23549.09,0,NA,0
2019,"São João da Varjota","PI","Administracao publica direta",4795,NA,1445,912.5,0,NA,NA,NA,NA,0,0,NA,0,322390.04,NA,NA,NA,24718.54,NA,24718.54,NA,NA,NA
2022,"Coivaras","PI","Administracao publica direta",3614,NA,NA,1250,0,160,NA,NA,NA,0,0,NA,0,45000,NA,NA,NA,35000,NA,35000,NA,NA,NA
2019,"Novo Horizonte","BA","Administracao publica direta",12385,NA,4067,775,0,30,NA,NA,NA,0,0,NA,0,30100,NA,NA,NA,68000,NA,127000,0,NA,0
2020,"Apicum-Açu","MA","Administracao publica direta",16288,NA,10665,600,105,100,NA,NA,NA,50088,50000,NA,60000,83175,NA,NA,NA,60000,NA,60000,NA,NA,NA
2020,"Boa Hora","PI","Administracao publica direta",3800,NA,1650,385,0,380,NA,NA,NA,0,0,NA,0,61800,NA,NA,NA,20600,NA,72100,0,NA,0
2020,"Lagoa de São Francisco","PI","Administracao publica direta",3445,NA,2208,142.56,0,NA,NA,NA,NA,0,0,NA,0,81000,NA,NA,NA,47125,NA,101945,0,NA,0
2021,"São João da Varjota","PI","Administracao publica direta",4856,NA,1450,931.5,0,NA,NA,NA,NA,0,0,NA,0,189355.63,NA,NA,NA,68368.02,NA,68368.02,NA,NA,NA
2020,"Vila Nova do Piauí","PI","Administracao publica direta",1640,NA,728,21.5,0,31,NA,NA,NA,0,0,NA,0,28000,NA,NA,NA,50000,NA,50000,0,NA,0
2013,"Cocal de Telha","PI","Administracao publica direta",4140,NA,2712,210,200,76.95,NA,NA,NA,91066.08,91066.08,NA,79038.85,41377,NA,NA,NA,71000,NA,76897.92,0,NA,0
2022,"São João do Soter","MA","Administracao publica direta",16083,NA,NA,1835.36,1325,925,NA,NA,NA,1325147.9,1325147.9,NA,827743.87,595012.55,NA,NA,NA,10546,NA,10546,0,NA,0
2022,"São João do Arraial","PI","Administracao publica direta",8186,NA,NA,630,600,500,NA,NA,NA,35000,35000,NA,35000,3e+05,NA,NA,NA,913660,NA,913660,0,NA,0
2020,"Novo Horizonte","BA","Administracao publica direta",12401,NA,4112,775,0,35,NA,NA,NA,0,0,NA,0,31678,NA,NA,NA,69000,NA,126000,0,NA,0
2018,"Raposa","MA","Autarquia",30337,NA,19215,1025.03,1036.47,NA,NA,NA,NA,1588132.99,1588132.99,NA,2434333.31,1682671.5,0,NA,15879.97,0,NA,1486200.32,0,NA,0
2021,"Caraúbas do Piauí","PI","Administracao publica direta",5890,NA,1040,790,175,325,NA,NA,NA,102248.3,102248.3,NA,102248.3,289622.45,NA,NA,NA,205963.78,NA,205963.78,0,NA,0
2020,"São João da Varjota","PI","Administracao publica direta",4798,NA,1448,931.5,0,NA,NA,NA,NA,0,0,NA,0,242850.3,NA,NA,NA,72958.45,NA,72958.45,NA,NA,NA
2012,"Lagoa do Sítio","PI","Administracao publica direta",3400,NA,1761,150,0,NA,NA,NA,NA,120000,120000,NA,120000,16000,NA,NA,NA,360000,NA,360000,0,NA,0
2022,"Francisco Macedo","PI","Administracao publica direta",2391,NA,NA,175,0,72,NA,NA,NA,0,0,NA,0,127560,NA,NA,NA,344080,NA,401080,0,NA,0
2021,"Lagoa de São Francisco","PI","Administracao publica direta",3595,NA,2214,146.08,0,NA,NA,NA,NA,0,0,NA,0,90720,NA,NA,NA,52880,NA,114278,0,NA,0
2014,"São João do Soter","MA","Administracao publica direta",17953,NA,6923,1275,1275,710,NA,NA,NA,436802,436802,NA,587042,89785,NA,NA,NA,567915.43,NA,567915.43,0,NA,1050000
2012,"Bela Vista do Piauí","PI","Administracao publica direta",2596,NA,1268,120,0,NA,NA,NA,NA,0,0,NA,0,1e+05,NA,NA,NA,210000,NA,210000,0,NA,0
2012,"Nossa Senhora de Nazaré","PI","Administracao publica direta",2750,NA,1394,170,0,NA,NA,NA,NA,0,0,NA,0,2280,NA,NA,NA,750,NA,6250,0,NA,0
2022,"Anajatuba","MA","Administracao publica direta",22200,NA,NA,4200,2000,NA,NA,NA,NA,680000,680000,NA,480000,396000,NA,NA,NA,80000,NA,110000,NA,NA,NA
2020,"Coivaras","PI","Administracao publica direta",3513,NA,1241,1000,0,151,NA,NA,NA,0,0,NA,0,36000,NA,NA,NA,30000,NA,30000,0,NA,0
2015,"Itacaré","BA","Administracao publica direta",8480,NA,15494,340,0,75,NA,NA,NA,0,0,NA,0,53500,NA,NA,NA,3500,NA,3500,0,NA,0
2013,"Jenipapo dos Vieiras","MA","Administracao publica direta",9015,NA,2594,920,0,NA,NA,NA,NA,0,0,NA,0,120000,NA,NA,NA,5e+05,NA,520000,720000,NA,1220000
2013,"Lagoinha do Piauí","PI","Administracao publica direta",2741,NA,1633,163.8,0,364.08,NA,NA,NA,0,0,NA,0,35000,NA,NA,NA,40000,NA,171000,0,NA,0
2022,"São João da Varjota","PI","Administracao publica direta",4375,NA,NA,931.5,0,NA,NA,NA,NA,0,0,NA,0,528688.55,NA,NA,NA,78472.33,NA,78472.33,NA,NA,NA
2021,"Itaipava do Grajaú","MA","Administracao publica direta",9626,NA,4855,750,0,1500,NA,NA,NA,0,0,NA,0,1e+05,NA,NA,NA,5e+05,NA,650000,0,NA,0
2020,"Bom Princípio do Piauí","PI","Administracao publica direta",5651,NA,1762,1407.08,0,NA,NA,NA,NA,0,0,NA,0,290000,NA,NA,NA,575600,NA,575600,0,NA,0
2020,"Lagoa do Barro do Piauí","PI","Administracao publica direta",4200,NA,1023,262.14,0,841.1,NA,NA,NA,0,0,NA,0,13097.49,NA,NA,NA,3986,NA,43790,0,NA,0
2017,"São João da Varjota","PI","Administracao publica direta",4750,NA,1422,252,0,40,NA,NA,NA,0,0,NA,0,22000,NA,NA,NA,25000,NA,25000,NA,NA,NA
2013,"Caraúbas do Piauí","PI","Administracao publica direta",3262,NA,999,300,136,20,NA,NA,NA,25367,25367,NA,41900,8120,NA,NA,NA,422,NA,1439,0,NA,0
2016,"Coivaras","PI","Administracao publica direta",3363,NA,1213,1220,0,125,NA,NA,NA,0,0,NA,0,20000,NA,NA,NA,70000,NA,70000,0,NA,0
2018,"Dom Basílio","BA","Autarquia",9483,NA,2399,316.33,312.54,43.8,NA,NA,NA,671682.07,671682.07,NA,677095.94,30976.93,0,NA,0,1824000,NA,1824000,0,NA,0
2018,"Vila Nova do Piauí","PI","Administracao publica direta",400,NA,738,20,0,30,NA,NA,NA,0,0,NA,0,24000,NA,NA,NA,0,NA,50000,0,NA,0
2013,"São João do Paraíso","MA","Autarquia",5550,NA,5326,600,510,NA,NA,NA,NA,220164,218264,NA,215145,55000,6000,NA,11400,14000,NA,20534,6000,NA,NA
2012,"Santana do Piauí","PI","Administracao publica direta",4489,NA,1770,458.2,0,120,NA,NA,NA,0,0,NA,0,120000,NA,NA,NA,124516,NA,346385,0,NA,NA
2022,"Alegrete do Piauí","PI","Administracao publica direta",4000,NA,NA,120,0,55,NA,NA,NA,0,0,NA,0,30000,NA,NA,NA,15000,NA,15000,0,NA,0
2018,"Sussuapara","PI","Administracao publica direta",6692,NA,1700,2001.6,0,NA,NA,NA,NA,0,0,NA,0,70123.25,NA,NA,NA,35000,NA,35000,0,NA,0
2013,"Itacaré","BA","Administracao publica direta",8400,NA,15008,292,0,75,NA,NA,NA,0,0,NA,0,48000,NA,NA,NA,18000,NA,18000,0,NA,0
2012,"Novo Horizonte","BA","Administracao publica direta",11001,NA,3613,600,0,350,NA,NA,NA,0,0,NA,0,17800,NA,NA,NA,2e+06,NA,2050000,120000,NA,130000
2012,"Pastos Bons","MA","Autarquia",17200,NA,12575,855,855,425,NA,NA,NA,537487,537487,NA,537469,355000,120000,NA,192000,0,NA,10000,0,NA,0
2013,"Boa Hora","PI","Administracao publica direta",3100,NA,1577,365,215,369,NA,NA,NA,8000,8000,NA,8000,82000,NA,NA,NA,68000,NA,110000,0,NA,0
2015,"Lagoinha do Piauí","PI","Administracao publica direta",2772,NA,1651,163.8,0,NA,NA,NA,NA,59500,59500,NA,65000,36500,NA,NA,NA,40200,NA,172800,0,NA,0
2013,"Nossa Senhora de Nazaré","PI","Administracao publica direta",2750,NA,1405,210,0,NA,NA,NA,NA,0,0,NA,0,2500,NA,NA,NA,1250,NA,7750,0,NA,0
2022,"Boqueirão do Piauí","PI","Administracao publica direta",6426,NA,NA,920,740,105,NA,NA,NA,167386.4,167386.4,NA,167386.4,32687.37,NA,NA,NA,11094,NA,11094,0,NA,0
2022,"São Miguel do Fidalgo","PI","Administracao publica direta",2050,NA,NA,800,400,636,NA,NA,NA,25000,25000,NA,0,1e+05,NA,NA,NA,75000,NA,88000,0,NA,0
2014,"São João do Paraíso","MA","Autarquia",5550,NA,5334,600,510,NA,NA,NA,NA,378100,378000,NA,403157.21,73000,10000,NA,15400,14000,NA,20534,6000,NA,26000
2015,"Serrano do Maranhão","MA","Administracao publica direta",7860,NA,4196,400,70,NA,NA,NA,NA,50000,50000,NA,60000,83175,NA,NA,NA,35000,NA,35000,0,NA,0
2016,"Alegrete do Piauí","PI","Administracao publica direta",4835,NA,2662,73,0,164.28,NA,NA,NA,0,0,NA,0,105195.12,NA,NA,NA,50000,NA,50000,0,NA,0
2012,"Boa Hora","PI","Administracao publica direta",3100,NA,1565,320,0,75,NA,NA,NA,0,0,NA,0,56000,NA,NA,NA,45000,NA,77000,NA,NA,NA
2022,"Pajeú do Piauí","PI","Administracao publica direta",2443,NA,NA,1000,300,96,NA,NA,NA,320000,320000,NA,220000,90000,NA,NA,NA,2400500,NA,2421000,0,NA,0
2022,"Vila Nova do Piauí","PI","Administracao publica direta",1712,NA,NA,21.5,10,31,NA,NA,NA,0,0,NA,0,21600,NA,NA,NA,51000,NA,51000,0,NA,0
2019,"Apicum-Açu","MA","Administracao publica direta",16288,NA,10558,600,105,100,NA,NA,NA,50088,50000,NA,60000,83175,NA,NA,NA,35000,NA,35000,NA,NA,NA
2018,"Sítio Novo","MA","Autarquia",5396,NA,5441,100,110,15,NA,NA,NA,65000,35000,NA,75000,14000,0,NA,0,10000,NA,40000,0,NA,0
2019,"Caraúbas do Piauí","PI","Administracao publica direta",3665,NA,1032,720,103.58,NA,NA,NA,NA,63231.73,63231.73,NA,61740,313601.6,NA,NA,NA,138198.1,NA,138198.1,0,NA,0
2021,"Vila Nova do Piauí","PI","Administracao publica direta",1640,NA,724,21.5,0,31,NA,NA,NA,0,0,NA,0,30000,NA,NA,NA,50000,NA,50000,0,NA,0
2022,"Irará","BA","Administracao publica direta",6110,NA,NA,1656,0,NA,NA,NA,NA,0,0,NA,0,1194000,NA,NA,NA,0,NA,355538.58,0,NA,0
2022,"Igarapé do Meio","MA","Administracao publica direta",12600,NA,NA,968,0,NA,NA,NA,NA,0,0,NA,0,210000,NA,NA,NA,990000,NA,1870000,0,NA,0
2019,"Vila Nova do Piauí","PI","Administracao publica direta",1868,NA,733,21,0,30,NA,NA,NA,0,0,NA,0,24000,NA,NA,NA,50000,NA,1e+05,0,NA,0
2012,"Lagoinha do Piauí","PI","Administracao publica direta",1600,NA,1621,121,0,131,NA,NA,NA,0,0,NA,0,30000,NA,NA,NA,35000,NA,160000,0,NA,0
2022,"Marajá do Sena","MA","Administracao publica direta",4130,NA,NA,1980,0,950,NA,NA,NA,0,0,NA,0,75600,NA,NA,NA,9e+05,NA,9e+05,0,NA,0
2018,"Novo Horizonte","BA","Administracao publica direta",12241,NA,4020,745,0,NA,NA,NA,NA,0,0,NA,0,30160,NA,NA,NA,58000,NA,135000,0,NA,0
2020,"Anajatuba","MA","Administracao publica direta",9626,NA,7486,3200,100,NA,NA,NA,NA,500600,500600,NA,500600,160000,NA,NA,NA,3e+05,NA,3e+05,0,NA,0
2021,"Senador Alexandre Costa","MA","Administracao publica direta",11270,NA,6782,486.8,0,89.7,NA,NA,NA,0,0,NA,0,101315.74,NA,NA,NA,146000,NA,146000,0,NA,0
2019,"Boqueirão do Piauí","PI","Administracao publica direta",6407,NA,2758,880,0,100,NA,NA,NA,108802.42,108802.42,NA,108802.42,5108,NA,NA,NA,3000,NA,3000,0,NA,0
2022,"Boa Vista do Gurupi","MA","Administracao publica direta",6200,NA,NA,597.57,0,NA,NA,NA,NA,0,0,NA,0,130266,NA,NA,NA,320000,NA,320000,0,NA,0
2021,"Apicum-Açu","MA","Administracao publica direta",17356,NA,10769,1200,202,100,NA,NA,NA,60092,60000,NA,72000,67000,NA,NA,NA,723555.92,NA,723555.92,NA,NA,NA
2016,"Boa Hora","PI","Administracao publica direta",3600,NA,1606,385,0,380,NA,NA,NA,0,0,NA,0,59000,NA,NA,NA,70000,NA,120000,NA,NA,NA
2021,"São Félix do Coribe","BA","Autarquia",15543,NA,12611,741.71,938.43,62,NA,NA,NA,2862400.32,2862400.32,NA,2862400.32,300144.82,83017.34,NA,83017.34,83017.34,NA,83017.34,0,NA,0
2020,"Pedro do Rosário","MA","Administracao publica direta",25354,NA,6569,2000,0,3000,NA,NA,NA,0,0,NA,0,20000,NA,NA,NA,60,NA,120,50000,NA,70000
2021,"Lagoa do Barro do Piauí","PI","Administracao publica direta",4658,NA,1024,266.69,0,159.17,NA,NA,NA,0,0,NA,0,210000,NA,NA,NA,3296807.53,NA,6615135.72,0,NA,0
2015,"Assunção do Piauí","PI","Administracao publica direta",3378,NA,3460,398.7,398.72,500,NA,NA,NA,124508,124508,NA,63968,125287,NA,NA,NA,7e+05,NA,7e+05,0,NA,0
2021,"Novo Horizonte","BA","Administracao publica direta",12480,NA,4155,775,0,35,NA,NA,NA,0,0,NA,0,34170,NA,NA,NA,371170,NA,885990,0,NA,0
2021,"Boqueirão do Piauí","PI","Administracao publica direta",6426,NA,2774,920,740,105,NA,NA,NA,123190,123190,NA,123190,15759.62,NA,NA,NA,8440,NA,8440,0,NA,0
2014,"Anajatuba","MA","Administracao publica direta",16000,NA,7383,1000,250,NA,NA,NA,NA,380000,380000,NA,380000,110000,NA,NA,NA,70000,NA,90000,0,NA,0
2013,"Belágua","MA","Administracao publica direta",1400,NA,3554,80,60,80,NA,NA,NA,0,0,NA,0,4000,NA,NA,NA,14000,NA,14000,0,NA,0
2015,"Alegrete do Piauí","PI","Administracao publica direta",4832,NA,2660,56.5,0,65,NA,NA,NA,0,0,NA,0,63087.45,NA,NA,NA,15000,NA,15000,NA,NA,NA
2022,"Tabocas do Brejo Velho","BA","Administracao publica direta",7200,NA,NA,1000,0,5000,NA,NA,NA,0,0,NA,0,540205.17,NA,NA,NA,2e+05,NA,2e+05,NA,NA,0
2022,"Buriticupu","MA","Autarquia",35471,NA,NA,4595.24,3262.62,29032,NA,NA,NA,1540000,1540000,NA,2804334.48,1271916.76,0,NA,0,1711656.96,NA,1711656.96,0,NA,0
2022,"Vila Nova dos Martírios","MA","Administracao publica direta",5349,NA,NA,1030,0,1068,NA,NA,NA,0,0,NA,0,152160,NA,NA,NA,60000,NA,60000,NA,NA,NA
2014,"João Costa","PI","Administracao publica direta",1600,NA,703,1000,0,NA,NA,NA,NA,0,0,NA,0,36000,NA,NA,NA,78000,NA,78000,0,NA,0
2012,"São João do Arraial","PI","Administracao publica direta",7459,NA,3823,282,181,168,NA,NA,NA,36000,36000,NA,36000,54000,NA,NA,NA,30000,NA,55000,0,NA,0
2020,"Piatã","BA","Administracao publica direta",16984,NA,7190,4866.91,0,1138,NA,NA,NA,0,0,NA,0,1171902.93,NA,NA,NA,163507.4,NA,180507.4,0,NA,0
2013,"João Costa","PI","Administracao publica direta",1286,NA,704,1000,0,NA,NA,NA,NA,0,0,NA,0,34500,NA,NA,NA,90000,NA,90000,0,NA,0
2019,"São Gonçalo do Gurguéia","PI","Administracao publica direta",1800,NA,1312,50,40,NA,NA,NA,NA,200,200,NA,200,105500,NA,NA,NA,105751,NA,221502,0,NA,0
2020,"Rodelas","BA","Administracao publica direta",9000,NA,7942,288,0,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,50000,NA,260000,0,NA,0
2012,"Mucugê","BA","Administracao publica direta",10145,NA,4021,584.97,0,178.08,NA,NA,NA,0,0,NA,0,63217.2,NA,NA,NA,84291,NA,84291,350000,NA,350000
2013,"Rodelas","BA","Administracao publica direta",7912,NA,7261,265,0,10,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,50000,NA,258560,0,NA,0
2020,"João Costa","PI","Administracao publica direta",2680,NA,712,153.3,0,11.2,NA,NA,NA,0,0,NA,0,39498.17,NA,NA,NA,32001.47,NA,32001.47,0,NA,0
2020,"Madeiro","PI","Administracao publica direta",5000,NA,3590,500,300,96,NA,NA,NA,110000,110000,NA,110000,80000,NA,NA,NA,2400000,NA,2420000,0,NA,0
2011,"Taperoá","BA","Autarquia",10044,NA,8826,516,546,283.16,NA,NA,NA,957257.68,957257.68,NA,957257.68,81497.99,151177.69,NA,266677.69,151177.69,NA,266677.69,0,NA,0
2016,"Rodelas","BA","Administracao publica direta",7912,NA,7820,265,0,10,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,50000,NA,258560,0,NA,0
2013,"Buritirana","MA","Administracao publica direta",14770,NA,4209,1440,1390,2244,NA,NA,NA,7000,7000,NA,10000,35000,NA,NA,NA,5e+05,NA,8e+05,NA,NA,NA
2011,"Itajuípe","BA","Administracao publica direta",20800,NA,16757,1088.64,903.94,265.43,NA,NA,NA,1285996.49,1285996.49,NA,1285996.49,158726.32,NA,NA,NA,64456.91,NA,64456.91,0,NA,0
2020,"São Gonçalo do Gurguéia","PI","Administracao publica direta",2800,NA,1319,70,40,NA,NA,NA,NA,1600,1600,NA,1600,289640,NA,NA,NA,180000,NA,2e+05,0,NA,0
2014,"Pindobaçu","BA","Autarquia",19706,NA,11776,1350,876,278,NA,NA,NA,328000,328000,NA,333000,33000,21000,NA,21000,2150000,NA,2150000,0,NA,0
2017,"Boa Vista do Gurupi","MA","Administracao publica direta",9320,NA,6588,900,0,90,NA,NA,NA,0,0,NA,0,90000,NA,NA,NA,60000,NA,80000,0,NA,0
