"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
"2017","Dias d'Ávila","BA","Sociedade de economia mista com administracao publica",NA,33006,75841,NA,NA,NA,247.08,1677.75,1298.86,12578392.71,NA,3869463.88,11461796.19,2144489.36,NA,23400,2118779.5,NA,NA,NA,NA,0,0
"2018","Dias d'Ávila","BA","Sociedade de economia mista com administracao publica",NA,33123,74927,NA,NA,NA,259,1764.05,1133.29,13888506.7,NA,4236396.38,12548731.46,1862605.9,NA,0,0,NA,NA,NA,NA,0,0
"2019","Dias d'Ávila","BA","Sociedade de economia mista com administracao publica",NA,32868,76247,NA,NA,NA,95.9,1388.78,1189.44,15550550.59,NA,4798667.99,13593150.2,1995607.27,NA,0,0,NA,NA,NA,NA,NA,NA
"2020","Dias d'Ávila","BA","Sociedade de economia mista com administracao publica",NA,38067,77510,NA,NA,NA,0,1392.92,1204.37,14929423.25,NA,4528398.78,14205744.29,1897471.56,NA,7552770.65,12440629.73,NA,NA,NA,NA,NA,NA
"2021","Dias d'Ávila","BA","Sociedade de economia mista com administracao publica",NA,38334,78707,NA,NA,NA,220.63,1426,1240.51,15697420.36,NA,5003643.39,14601737.64,2933124.89,NA,5469953.96,8538543.27,NA,0,0,NA,0,0
"2022","Dias d'Ávila","BA","Sociedade de economia mista com administracao publica",NA,38092,NA,NA,NA,NA,312.57,1443.5,1295.73,17867518.53,NA,6010201.13,16413721.94,3122469.15,NA,11315327.81,13129261.13,NA,0,0,NA,0,0
"2014","Dom Inocêncio","PI","Administracao publica direta",NA,2047,2047,NA,NA,NA,2,1,3,220000.2,NA,0.1,0,40000,NA,NA,NA,NA,0,1e+05,NA,0,0
"2013","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,4187,4623,NA,NA,NA,46.87,109.43,122.04,943403.26,NA,240446.3,822655.85,109597.18,NA,1825450.12,1898583.53,NA,NA,NA,NA,NA,NA
"2014","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,4060,4503,NA,NA,NA,80.5,143.34,170.68,1079354.82,NA,345853.72,949810.07,129689.38,NA,961441.4,1094562.95,NA,NA,NA,NA,NA,NA
"2015","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,3976,4389,NA,NA,NA,66.58,145.08,166.86,1111716.93,NA,349420.26,844162.78,178572.03,NA,3038.57,7285.15,NA,NA,NA,NA,0,0
"2016","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,3981,4282,NA,NA,NA,90.36,139.89,170.41,1180637.84,NA,374719.37,965595.44,180586.75,NA,26516.17,53717.85,NA,NA,NA,NA,0,0
"2017","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,3983,4182,NA,NA,NA,92.69,160.12,143.65,1323585.53,NA,430979.79,1073300.43,151127.92,NA,0,0,NA,NA,NA,NA,0,0
"2018","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,3909,3798,NA,NA,NA,90,136.72,125.22,1165849.84,NA,391433.76,1049581.29,89625.9,NA,0,0,NA,NA,NA,NA,0,0
"2019","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,4039,3671,NA,NA,NA,4.77,120.05,130.05,1247941.83,NA,400755.6,1177867.98,171977.41,NA,0,13129.38,NA,NA,NA,NA,NA,NA
"2020","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,2671,3550,NA,NA,NA,65.01,127.29,144.61,1584466.12,NA,528835.38,1546983.94,184071.56,NA,59664.32,109913.74,NA,NA,NA,NA,NA,NA
"2021","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,2582,3435,NA,NA,NA,72.73,131.62,157.42,1686735.51,NA,596315.32,1668062.15,309763.83,NA,1449.11,65407.93,NA,0,0,NA,0,0
"2022","Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,3115,NA,NA,NA,NA,81.67,140.52,160.8,2010961.91,NA,701348.32,1757960.23,326337.93,NA,114855.11,221811.35,NA,0,0,NA,0,0
"2011","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,1996,23934,NA,NA,NA,79.81,91.9,86.54,3372645,NA,131430,3459665,380618,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,2276,24024,NA,NA,NA,116.52,93.5,91.6,3953163.55,NA,196815.88,4110798.68,345553.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,2395,25495,NA,NA,NA,NA,123.16,100.18,4572466.99,NA,236121.54,4676316.15,326278.13,NA,0,109605.44,NA,NA,NA,NA,NA,NA
"2014","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,2690,25607,NA,NA,NA,209.68,143.53,119.38,4913917.63,NA,267560.93,4866822.66,297916.38,NA,6057.67,188780.6,NA,NA,NA,NA,NA,NA
"2015","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,2835,25714,NA,NA,NA,59.19,138.39,125.03,5043987.57,NA,316044.53,4669741.06,393836.06,NA,22644.47,54291.42,NA,NA,NA,NA,0,0
"2016","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,3201,25813,NA,NA,NA,60.08,166.7,139.77,5763910.27,NA,353978.5,4945172.1,371060.59,NA,19418.41,79503.59,NA,NA,NA,NA,0,0
"2017","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,3914,25844,NA,NA,NA,316.59,188.25,139.89,6368375.07,NA,497975.1,6041229.26,518370.73,NA,77500,641202.37,NA,NA,NA,NA,0,0
"2018","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,4983,24905,NA,NA,NA,113,224.85,198.28,6970213.85,NA,577055.46,7089761.37,718484,NA,0,1087877.8,NA,NA,NA,NA,0,0
"2019","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,5154,24981,NA,NA,NA,177.02,204.49,206.65,6897753.48,NA,711497.69,6922291.98,813539.13,NA,0,1099339.68,NA,NA,NA,NA,NA,NA
"2020","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,5458,25053,NA,NA,NA,126.69,300.7,304.49,7695503.01,NA,723801.2,7758968.22,918003.95,NA,0,976932.95,NA,NA,NA,NA,NA,NA
"2021","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,5084,25121,NA,NA,NA,123.44,349.12,349.19,8128656.84,NA,773215.56,7514190.25,1307119.15,NA,205677.09,1356251.08,NA,0,0,NA,0,0
"2022","Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,3252,NA,NA,NA,NA,107.37,268.27,279.84,8482010.6,NA,800650.14,7697748.01,1223427.33,NA,330558.07,2195191.06,NA,0,0,NA,0,0
"2016","Esperantina","PI","Administracao publica direta",NA,1000,23904,NA,NA,NA,13,0,0,0,NA,0,0,12365,NA,NA,NA,NA,0,278380.76,NA,0,0
"2017","Estreito","MA","Administracao publica direta",NA,4000,30292,NA,NA,NA,1,70,0,2350350,NA,0,3353850,8e+05,NA,NA,NA,NA,0,0,NA,0,0
"2018","Estreito","MA","Administracao publica direta",NA,4000,29749,NA,NA,NA,1,70,0,2500000,NA,0,3700000,8e+05,NA,NA,NA,NA,0,0,NA,0,0
"2019","Estreito","MA","Administracao publica direta",NA,4000,30174,NA,NA,NA,1,70,0,2500000,NA,0,3700000,8e+05,NA,NA,NA,NA,0,0,NA,0,0
"2020","Estreito","MA","Administracao publica direta",NA,4000,30592,NA,NA,NA,1,70,0,2800000,NA,0,3900000,1350000,NA,NA,NA,NA,0,0,NA,0,0
"2022","Estreito","MA","Administracao publica direta",NA,1000,NA,NA,NA,NA,0,0,0,5800000,NA,0,5800000,1500000,NA,NA,NA,NA,0,0,NA,NA,NA
"2011","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,2843,27583,NA,NA,NA,0,53.58,66.18,4024662,NA,89735,4266109,751211,NA,2293000,2293000,NA,NA,NA,NA,NA,NA
"2012","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,4574,27744,NA,NA,NA,NA,146.62,178.47,5325485.74,NA,387871.74,5354296.01,808097.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,6494,29495,NA,NA,NA,NA,199,237.48,5639694.55,NA,557974.06,5758915.03,1021249.94,NA,0,2610230.57,NA,NA,NA,NA,NA,NA
"2014","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,7997,29677,NA,NA,NA,0,274.03,322.36,6270467.91,NA,796885.95,6638162.09,1092982.72,NA,18786.06,1299306.98,NA,NA,NA,NA,NA,NA
"2015","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,8883,29548,NA,NA,NA,1.3,298.12,366.58,6880681.02,NA,915019.36,7274222.77,1058088.06,NA,67582.74,406299,NA,NA,NA,NA,0,313748.25
"2016","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,9011,30012,NA,NA,NA,1.29,327.12,415.37,9378169.33,NA,1079393.37,9192771.95,2659484.43,NA,57954.52,168937.83,NA,NA,NA,NA,0,0
"2017","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,9596,30161,NA,NA,NA,0,349.11,370.71,8304271.32,NA,1137710.49,8403446.57,1053301.67,NA,0,223162.85,NA,NA,NA,NA,0,0
"2018","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,9836,29147,NA,NA,NA,0,369.09,360.17,9136477.59,NA,1332033.33,9142399.99,1171372.13,NA,0,489176.27,NA,NA,NA,NA,0,0
"2019","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,10212,29508,NA,NA,NA,24.17,353.82,380.89,9863976.5,NA,1560342.7,9852545.49,952617.87,NA,0,67305.03,NA,NA,NA,NA,NA,NA
"2020","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,8307,29641,NA,NA,NA,19.65,373.62,412.76,10700802.19,NA,1692269.12,10503638.89,762164.6,NA,453025.67,1281184.74,NA,NA,NA,NA,NA,NA
"2021","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,8322,29765,NA,NA,NA,103.21,404.39,429.1,11142904.16,NA,1750931.6,11291675.13,1902360.57,NA,81330.12,1140913.05,NA,0,0,NA,0,0
"2022","Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,8196,NA,NA,NA,NA,84.55,393.88,429.82,12387668.93,NA,1977249.78,12253427.82,2572949.16,NA,131114.1,1621853.18,NA,0,0,NA,0,0
"2011","Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,7295,94565,NA,NA,NA,10.48,126.72,152.31,9849708,NA,104105,9786614,950451,NA,1903000,2966000,NA,NA,NA,NA,NA,NA
"2012","Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,8604,95680,NA,NA,NA,28.76,226,296.92,11286613.36,NA,357051.3,11024115.95,991617.97,NA,49000,NA,NA,NA,NA,NA,NA,NA
"2013","Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,8393,103302,NA,NA,NA,40.77,251.84,327.95,12935090.16,NA,443385.07,12616986.04,1122708.13,NA,121452.35,520385.98,NA,NA,NA,NA,NA,NA
"2014","Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,8266,104448,NA,NA,NA,45.1,259.1,339.44,14118223.53,NA,444572.45,15636119.98,1358314.13,NA,158556.06,2453554.49,NA,NA,NA,NA,NA,NA
"2015","Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,8179,105528,NA,NA,NA,37.38,261.69,338.74,15762196.38,NA,353686.42,16891328.29,1634234.79,NA,113666.15,219213.86,NA,NA,NA,NA,0,0
"2016","Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,8025,106539,NA,NA,NA,42.48,257.38,342.07,17504898.56,NA,381313.99,18138371.15,1480587.47,NA,61182.84,314197.66,NA,NA,NA,NA,0,0
"2017","Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,11312,107485,NA,NA,NA,52.17,257.66,306.24,19451820.28,NA,467267.54,19831726.69,1605065.97,NA,166883.45,838352.55,NA,NA,NA,NA,0,0
